Ewe/V	time/s	Ece/V	I/mA	Efficiency/%	Ewe-Ece/V	Capacity/mA.h	time/h	arealCapacity	Ewe/VReal	Ece/VReal
3,3556228	190815,1295	-0,07854908	0,092135884	0	3,4341719	0,176902167	53,00420263	0,187857199	3,6656228	0,23145092
3,3555465	190847,1295	-0,079217486	0,092133336	0	3,4347639	0,177721155	53,01309152	0,188726905	3,6655465	0,230782514
3,3557374	190879,1295	-0,079618528	0,092139073	0	3,4353559	0,178540146	53,02198041	0,189596613	3,6657374	0,230381472
3,3558712	190911,1295	-0,080286935	0,092146717	0	3,4361582	0,179359134	53,0308693	0,190466318	3,6658712	0,229713065
3,3560431	190943,1295	-0,080745272	0,092133336	0	3,4367883	0,180178119	53,03975819	0,19133602	3,6660431	0,229254728
3,3560622	190975,1295	-0,08156646	0,092135251	0	3,4376287	0,180997105	53,04864708	0,192205724	3,6660622	0,22843354
3,3561959	191007,1295	-0,082062989	0,092131428	0	3,4382589	0,181816092	53,05753597	0,193075428	3,6661959	0,227937011
3,3562722	191039,1295	-0,082674108	0,092132062	0	3,4389462	0,182635082	53,06642486	0,193945136	3,6662722	0,227325892
3,3563485	191071,1295	-0,083208829	0,092139706	0	3,4395573	0,183454073	53,07531375	0,194814845	3,6663485	0,226791171
3,356425	191103,1295	-0,083819948	0,092137158	0	3,4402449	0,184273059	53,08420264	0,195684549	3,666425	0,226180052
3,3566351	191135,1295	-0,084354669	0,092137799	0	3,4409897	0,185092047	53,09309153	0,196554254	3,6666351	0,225645331
3,3566923	191167,1295	-0,084813006	0,09214098	0	3,4415054	0,185911036	53,10198042	0,197423961	3,6666923	0,225186994
3,3567114	191199,1295	-0,085443221	0,092137799	0	3,4421546	0,186730026	53,11086931	0,198293668	3,6667114	0,224556779
3,3570361	191231,1295	-0,085920654	0,092135251	0	3,4429567	0,187549015	53,1197582	0,199163375	3,6670361	0,224079346
3,357017	191263,1295	-0,086722746	0,09213461	0	3,4437399	0,188368006	53,12864709	0,200033084	3,667017	0,223277254
3,3572271	191295,1295	-0,087085597	0,092137158	0	3,4443126	0,189186998	53,13753598	0,200902793	3,6672271	0,222914403
3,3573034	191327,1295	-0,087582126	0,092133336	0	3,4448855	0,190005991	53,14642487	0,201772504	3,6673034	0,222417874
3,3575518	191359,1295	-0,088212341	0,092135884	0	3,4457641	0,190824985	53,15531376	0,202642216	3,6675518	0,221787659
3,3574181	191391,1295	-0,08870887	0,092135884	0	3,4461269	0,191643978	53,16420265	0,203511927	3,6674181	0,22129113
3,35759	191423,1296	-0,089377277	0,092126325	0	3,4469671	0,19246297	53,17309154	0,204381637	3,66759	0,220622723
3,3577046	191455,1296	-0,089778319	0,092132062	0	3,4474831	0,193281961	53,18198043	0,205251346	3,6677046	0,220221681
3,3578382	191487,1296	-0,090465829	0,092139073	0	3,4483039	0,194100954	53,19086932	0,206121056	3,6678382	0,219534171
3,3578382	191519,1296	-0,090905063	0,092139073	0	3,4487431	0,194919944	53,19975821	0,206990764	3,6678382	0,219094937
3,3580866	191551,1296	-0,091497086	0,092133336	0	3,4495838	0,195738934	53,2086471	0,207860472	3,6680866	0,218502914
3,358201	191583,1296	-0,092050903	0,092135251	0	3,4502518	0,196557925	53,21753599	0,20873018	3,668201	0,217949097
3,3582776	191615,1296	-0,092432849	0,092133336	0	3,4507103	0,197376916	53,22642488	0,209599888	3,6682776	0,217567151
3,3583348	191647,1296	-0,092986673	0,092135884	0	3,4513214	0,198195905	53,23531377	0,210469595	3,6683348	0,217013327
3,3583729	191679,1296	-0,09344501	0,092147343	0	3,451818	0,199014892	53,24420266	0,2113393	3,6683729	0,21655499
3,3587167	191711,1296	-0,093979739	0,09214098	0	3,4526966	0,199833877	53,25309155	0,212209003	3,6687167	0,216020261
3,3588123	191743,1296	-0,094533563	0,092132062	0	3,4533458	0,200652864	53,26198044	0,213078706	3,6688123	0,215466437
3,3587167	191775,1296	-0,095201969	0,09213461	0	3,4539187	0,201471854	53,27086934	0,213948414	3,6687167	0,214798031
3,3589268	191807,1296	-0,095469333	0,092130795	0	3,454396	0,202290844	53,27975823	0,214818122	3,6689268	0,214530667
3,3591368	191839,1296	-0,09585128	0,092137158	0	3,454988	0,203109834	53,28864712	0,215687829	3,6691368	0,21414872
3,3590987	191871,1296	-0,096481495	0,092139706	0	3,4555802	0,20392882	53,29753601	0,216557533	3,6690987	0,213518505
3,3594043	191903,1296	-0,096920729	0,092133336	0	3,4563251	0,204747808	53,3064249	0,217427239	3,6694043	0,213079271
3,3593659	191935,1296	-0,097531848	0,092133977	0	3,4568977	0,205566796	53,31531379	0,218296944	3,6693659	0,212468152
3,3596716	191967,1296	-0,097780108	0,092135884	0	3,4574518	0,206385786	53,32420268	0,219166651	3,6696716	0,212219892
3,3596334	191999,1296	-0,098467618	0,09214098	0	3,458101	0,207204777	53,33309157	0,22003636	3,6696334	0,211532382
3,3596334	192031,1296	-0,098925956	0,092132702	0	3,4585595	0,208023765	53,34198046	0,220906066	3,6696334	0,211074044
3,3598053	192063,1297	-0,09944158	0,092133336	0	3,4592469	0,208842748	53,35086935	0,221775766	3,6698053	0,21055842
3,3599582	192095,1297	-0,099899918	0,092132062	0	3,4598582	0,209661732	53,35975824	0,222645467	3,6699582	0,210100082
3,3601108	192127,1297	-0,10035826	0,092136525	0	3,460469	0,210480716	53,36864713	0,223515169	3,6701108	0,20964174
3,3601873	192159,1297	-0,10089298	0,09213461	0	3,4610803	0,211299703	53,37753602	0,224384873	3,6701873	0,20910702
3,3602445	192191,1297	-0,10131312	0,092132062	0	3,4615576	0,212118691	53,38642491	0,225254579	3,6702445	0,20868688
3,3604164	192223,1297	-0,10186695	0,092136525	0	3,4622834	0,212937678	53,3953138	0,226124283	3,6704164	0,20813305
3,3605311	192255,1297	-0,10213431	0,092136525	0	3,4626653	0,213756662	53,40420269	0,226993984	3,6705311	0,20786569
3,3605502	192287,1297	-0,10274542	0,092139073	0	3,4632957	0,214575648	53,41309158	0,227863688	3,6705502	0,20725458
3,3606074	192319,1297	-0,10307008	0,092139706	0	3,4636774	0,215394634	53,42198047	0,228733391	3,6706074	0,20692992
3,3607221	192351,1297	-0,10356661	0,092127606	0	3,4642887	0,216213619	53,43086936	0,229603093	3,6707221	0,20643339
3,3609703	192383,1297	-0,10402495	0,092136525	0	3,4649951	0,217032603	53,43975825	0,230472795	3,6709703	0,20597505
3,3609893	192415,1297	-0,10452148	0,092138432	0	3,4655108	0,217851587	53,44864714	0,231342496	3,6709893	0,20547852
3,3611422	192447,1297	-0,10471245	0,092130795	0	3,4658546	0,218670573	53,45753603	0,232212199	3,6711422	0,20528755
3,3612185	192479,1297	-0,10503711	0,092146717	0	3,4662557	0,21948956	53,46642492	0,233081904	3,6712185	0,20496289
3,3613904	192511,1297	-0,10553364	0,092137158	0	3,466924	0,220308551	53,47531381	0,233951612	3,6713904	0,20446636
3,3614478	192543,1297	-0,10620204	0,09213461	0	3,4676499	0,221127539	53,4842027	0,234821318	3,6714478	0,20379796
3,3616197	192575,1297	-0,10643122	0,092137799	0	3,468051	0,221946526	53,49309159	0,235691023	3,6716197	0,20356878
3,3617723	192607,1297	-0,10681316	0,092137799	0	3,4685855	0,222765513	53,50198048	0,236560727	3,6717723	0,20318684
3,3618107	192639,1297	-0,10727149	0,092130795	0	3,4690821	0,223584499	53,51086937	0,237430431	3,6718107	0,20272851
3,3619061	192671,1297	-0,10761525	0,092133336	0	3,4695213	0,224403483	53,51975826	0,238300132	3,6719061	0,20238475
3,3619823	192703,1298	-0,1079781	0,092131428	0	3,4699605	0,225222468	53,52864715	0,239169834	3,6719823	0,2020219
3,3621542	192735,1298	-0,10851283	0,09213461	0	3,4706671	0,226041455	53,53753604	0,240039538	3,6721542	0,20148717
3,3621926	192767,1298	-0,1087038	0,092140347	0	3,4708965	0,226860442	53,54642493	0,240909243	3,6721926	0,2012962
3,3622499	192799,1298	-0,10920033	0,092144802	0	3,4714501	0,227679429	53,55531382	0,241778947	3,6722499	0,20079967
3,362479	192831,1298	-0,10960137	0,092137158	0	3,4720802	0,228498416	53,56420271	0,242648652	3,672479	0,20039863
3,362479	192863,1298	-0,10983054	0,092137158	0	3,4723096	0,229317403	53,5730916	0,243518357	3,672479	0,20016946
3,3625555	192895,1298	-0,11028888	0,092132702	0	3,4728444	0,230136389	53,58198049	0,24438806	3,6725555	0,19971112
3,3627081	192927,1298	-0,11070902	0,092138432	0	3,473417	0,230955373	53,59086939	0,245257761	3,6727081	0,19929098
3,3627272	192959,1298	-0,1108809	0,092137799	0	3,473608	0,231774358	53,59975828	0,246127463	3,6727272	0,1991191
3,3629181	192991,1298	-0,11114826	0,092138432	0	3,4740665	0,232593342	53,60864717	0,246997165	3,6729181	0,19885174
3,3630328	193023,1298	-0,11158749	0,09214098	0	3,4746203	0,233412327	53,61753606	0,247866867	3,6730328	0,19841251
3,3631284	193055,1298	-0,11196945	0,092144169	0	3,4750979	0,234231314	53,62642495	0,248736572	3,6731284	0,19803055
3,3632238	193087,1298	-0,11217952	0,092135251	0	3,4754033	0,235050302	53,63531384	0,249606277	3,6732238	0,19782048
3,3632238	193119,1298	-0,11242778	0,092138432	0	3,4756515	0,235869289	53,64420273	0,250475982	3,6732238	0,19757222
3,3635104	193151,1298	-0,11288612	0,092132702	0	3,4763966	0,236688276	53,65309162	0,251345686	3,6735104	0,19711388
3,3635294	193183,1298	-0,11280973	0,092130147	0	3,4763391	0,237507262	53,66198051	0,252215389	3,6735294	0,19719027
3,3635676	193215,1298	-0,11319168	0,092136525	0	3,4767592	0,238326249	53,6708694	0,253085094	3,6735676	0,19680832
3,3635867	193247,1298	-0,11361182	0,09214098	0	3,4771986	0,239145238	53,67975829	0,2539548	3,6735867	0,19638818
3,3636823	193279,1298	-0,1137073	0,092135884	0	3,4773896	0,23996423	53,68864718	0,25482451	3,6736823	0,1962927
3,3638349	193311,1298	-0,11389828	0,09213461	0	3,4777331	0,240783222	53,69753607	0,25569422	3,6738349	0,19610172
3,3638923	193343,1299	-0,11410835	0,092139706	0	3,4780006	0,241602215	53,70642496	0,25656393	3,6738923	0,19589165
3,3641214	193375,1299	-0,11429932	0,092136525	0	3,4784207	0,242421205	53,71531385	0,257433639	3,6741214	0,19570068
3,3641787	193407,1299	-0,11456668	0,092142262	0	3,4787455	0,243240196	53,72420274	0,258303347	3,6741787	0,19543332
3,3644078	193439,1299	-0,11489134	0,092133336	0	3,4792991	0,244059188	53,73309163	0,259173056	3,6744078	0,19510866
3,3644078	193471,1299	-0,11506321	0,092133977	0	3,479471	0,244878176	53,74198052	0,260042762	3,6744078	0,19493679
3,3645225	193503,1299	-0,11521599	0,092135251	0	3,4797385	0,245697166	53,75086941	0,26091247	3,6745225	0,19478401
3,3645988	193535,1299	-0,11525419	0,092137799	0	3,4798529	0,246516157	53,7597583	0,261782178	3,6745988	0,19474581
3,3646371	193567,1299	-0,11552155	0,092133977	0	3,4801588	0,247335148	53,76864719	0,262651887	3,6746371	0,19447845
3,3647897	193599,1299	-0,11561704	0,092133336	0	3,4804068	0,248154138	53,77753608	0,263521595	3,6747897	0,19438296
3,3647325	193631,1299	-0,1158844	0,092136525	0	3,4806168	0,248973127	53,78642497	0,264391302	3,6747325	0,1941156
3,3649807	193663,1299	-0,11586531	0,092138432	0	3,4808459	0,24979212	53,79531386	0,265261012	3,6749807	0,19413469
3,3651719	193695,1299	-0,11611357	0,092139706	0	3,4812856	0,250611111	53,80420275	0,266130721	3,6751719	0,19388643
3,3650382	193727,1299	-0,11624725	0,092133977	0	3,4812853	0,251430102	53,81309164	0,26700043	3,6750382	0,19375275
3,3652482	193759,1299	-0,11641913	0,092137158	0	3,4816673	0,252249093	53,82198053	0,267870139	3,6752482	0,19358087
3,3652482	193791,1299	-0,11643822	0,092133336	0	3,4816864	0,253068083	53,83086942	0,268739846	3,6752482	0,19356178
3,3655155	193823,1299	-0,11664829	0,092132062	0	3,4821637	0,253887072	53,83975831	0,269609553	3,6755155	0,19335171
3,3655345	193855,1299	-0,11672468	0,09214098	0	3,4822593	0,254706062	53,8486472	0,27047926	3,6755345	0,19327532
3,3656683	193887,1299	-0,11697295	0,092142262	0	3,4826412	0,255525052	53,85753609	0,271348968	3,6756683	0,19302705
3,3657448	193919,1299	-0,11687747	0,092139073	0	3,4826224	0,256344041	53,86642498	0,272218675	3,6757448	0,19312253
3,3658593	193951,1299	-0,11695386	0,09212888	0	3,4828131	0,25716303	53,87531387	0,273088381	3,6758593	0,19304614
3,3660312	193983,13	-0,11716393	0,092132702	0	3,4831951	0,257982019	53,88420276	0,273958087	3,6760312	0,19283607
3,3659549	194015,13	-0,11718302	0,092133977	0	3,4831378	0,258801008	53,89309165	0,274827794	3,6759549	0,19281698
3,3661649	194047,13	-0,1173167	0,092142887	0	3,4834816	0,259619998	53,90198054	0,275697502	3,6761649	0,1926833
3,3662031	194079,13	-0,11741219	0,092132702	0	3,4836152	0,260438989	53,91086944	0,276567211	3,6762031	0,19258781
3,3664131	194111,13	-0,11727851	0,092129521	0	3,4836917	0,261257981	53,91975833	0,277436921	3,6764131	0,19272149
3,3665278	194143,13	-0,11766046	0,092133336	0	3,4841883	0,262076974	53,92864722	0,278306631	3,6765278	0,19233954
3,3664896	194175,13	-0,11752678	0,092142887	0	3,4840164	0,262895966	53,93753611	0,279176341	3,6764896	0,19247322
3,366776	194207,13	-0,11773685	0,092145436	0	3,4845128	0,263714959	53,946425	0,280046052	3,676776	0,19226315
3,3668141	194239,13	-0,11777504	0,092136525	0	3,4845891	0,264533954	53,95531389	0,280915765	3,6768141	0,19222496
3,366967	194271,13	-0,11779414	0,092140347	0	3,484761	0,265352949	53,96420278	0,281785478	3,676967	0,19220586
3,366986	194303,13	-0,11785143	0,09213461	0	3,4848375	0,266171944	53,97309167	0,282655191	3,676986	0,19214857
3,3671579	194335,13	-0,11798511	0,092138432	0	3,4851429	0,266990942	53,98198056	0,283524907	3,6771579	0,19201489
3,3672152	194367,13	-0,1180997	0,092140347	0	3,4853148	0,267809941	53,99086945	0,284394625	3,6772152	0,1919003
3,3672535	194399,13	-0,1180997	0,092133977	0	3,4853532	0,268628942	53,99975834	0,285264343	3,6772535	0,1919003
3,3674445	194431,13	-0,1180424	0,092135884	0	3,485487	0,269447938	54,00864723	0,286134057	3,6774445	0,1919576
3,3674827	194463,13	-0,11827157	0,092137158	0	3,4857543	0,270266933	54,01753612	0,28700377	3,6774827	0,19172843
3,3676355	194495,13	-0,11827157	0,092135251	0	3,4859071	0,271085928	54,02642501	0,287873483	3,6776355	0,19172843
3,3676164	194527,13	-0,11823338	0,092133336	0	3,4858499	0,271904927	54,0353139	0,288743201	3,6776164	0,19176662
3,3678265	194559,13	-0,11815698	0,09213461	0	3,4859834	0,272723925	54,04420279	0,289612917	3,6778265	0,19184302
3,3679028	194591,13	-0,11838616	0,09214098	0	3,486289	0,27354292	54,05309168	0,29048263	3,6779028	0,19161384
3,3680365	194623,1301	-0,11834796	0,092138432	0	3,4863844	0,274361917	54,06198057	0,291352344	3,6780365	0,19165204
3,3682466	194655,1301	-0,11850074	0,092137799	0	3,4867473	0,275180913	54,07086946	0,292222058	3,6782466	0,19149926
3,3682847	194687,1301	-0,11848164	0,092139073	0	3,4867663	0,275999907	54,07975835	0,293091771	3,6782847	0,19151836
3,3683994	194719,1301	-0,11853893	0,092147343	0	3,4869382	0,276818901	54,08864724	0,293961483	3,6783994	0,19146107
3,3685138	194751,1301	-0,11836706	0,092136525	0	3,4868808	0,277637894	54,09753613	0,294831194	3,6785138	0,19163294
3,3684757	194783,1301	-0,11869171	0,092142262	0	3,4871674	0,278456891	54,10642502	0,295700908	3,6784757	0,19130829
3,3686857	194815,1301	-0,11850074	0,092137799	0	3,4871864	0,279275884	54,11531391	0,296570619	3,6786857	0,19149926
3,3688195	194847,1301	-0,11867262	0,09214098	0	3,4874921	0,280094877	54,1242028	0,29744033	3,6788195	0,19132738
3,3687623	194879,1301	-0,11865352	0,092142262	0	3,4874158	0,28091387	54,13309169	0,298310041	3,6787623	0,19134648
3,3689532	194911,1301	-0,11869171	0,092133977	0	3,4876449	0,281732865	54,14198058	0,299179754	3,6789532	0,19130829
3,3690677	194943,1301	-0,11859623	0,092131428	0	3,487664	0,282551859	54,15086947	0,300049465	3,6790677	0,19140377
3,3691633	194975,1301	-0,11855803	0,092144169	0	3,4877212	0,283370854	54,15975836	0,300919179	3,6791633	0,19144197
3,3693352	195007,1301	-0,11874901	0,09213461	0	3,4880841	0,284189849	54,16864725	0,301788892	3,6793352	0,19125099
3,3693352	195039,1301	-0,11884449	0,092135884	0	3,4881797	0,285008844	54,17753614	0,302658604	3,6793352	0,19115551
3,3694496	195071,1301	-0,11874901	0,092133977	0	3,4881985	0,285827837	54,18642503	0,303528316	3,6794496	0,19125099
3,3696406	195103,1301	-0,1187681	0,092136525	0	3,4884088	0,28664683	54,19531392	0,304398026	3,6796406	0,1912319
3,369698	195135,1301	-0,11865352	0,09214098	0	3,4883516	0,287465822	54,20420281	0,305267736	3,679698	0,19134648
3,3698509	195167,1301	-0,1188254	0,092139706	0	3,4886763	0,288284812	54,2130917	0,306137443	3,6798509	0,1911746
3,3698316	195199,1301	-0,11890178	0,092126973	0	3,4887333	0,289103801	54,22198059	0,30700715	3,6798316	0,19109822
3,3700225	195231,1301	-0,11895908	0,092140347	0	3,4889817	0,289922788	54,23086949	0,307876855	3,6800225	0,19104092
3,3700418	195263,1302	-0,11892089	0,092136525	0	3,4889627	0,290741777	54,23975838	0,308746561	3,6800418	0,19107911
3,3703663	195295,1302	-0,11892089	0,09214098	0	3,4892871	0,291560766	54,24864727	0,309616268	3,6803663	0,19107911
3,3702519	195327,1302	-0,11911186	0,092137158	0	3,4893637	0,292379754	54,25753616	0,310485974	3,6802519	0,19088814
3,3704045	195359,1302	-0,11911186	0,092144169	0	3,4895163	0,293198746	54,26642505	0,311355683	3,6804045	0,19088814
3,3704619	195391,1302	-0,11903547	0,092131428	0	3,4894974	0,294017737	54,27531394	0,312225392	3,6804619	0,19096453
3,3706148	195423,1302	-0,11905456	0,092133977	0	3,4896693	0,294836726	54,28420283	0,313095098	3,6806148	0,19094544
3,3708248	195455,1302	-0,11909276	0,092130795	0	3,4899175	0,295655715	54,29309172	0,313964805	3,6808248	0,19090724
3,3707101	195487,1302	-0,11930283	0,092144169	0	3,4900129	0,296474706	54,30198061	0,314834514	3,6807101	0,19069717
3,3710539	195519,1302	-0,11926463	0,092137158	0	3,4903185	0,297293696	54,3108695	0,315704222	3,6810539	0,19073537
3,3709776	195551,1302	-0,11920734	0,092139706	0	3,490185	0,29811269	54,31975839	0,316573933	3,6809776	0,19079266
3,3709967	195583,1302	-0,11916915	0,092132702	0	3,4901659	0,298931683	54,32864728	0,317443644	3,6809967	0,19083085
3,3713403	195615,1302	-0,11922644	0,09213461	0	3,4905667	0,299750675	54,33753617	0,318313354	3,6813403	0,19077356
3,3711877	195647,1302	-0,11913095	0,092137158	0	3,4903185	0,300569666	54,34642506	0,319183063	3,6811877	0,19086905
3,3715315	195679,1302	-0,11926463	0,092139073	0	3,4907961	0,301388656	54,35531395	0,320052771	3,6815315	0,19073537
3,3716459	195711,1302	-0,11920734	0,092143528	0	3,4908533	0,302207646	54,36420284	0,320922478	3,6816459	0,19079266
3,3717031	195743,1302	-0,11918824	0,092137799	0	3,4908915	0,303026638	54,37309173	0,321792188	3,6817031	0,19081176
3,3715887	195775,1302	-0,11918824	0,092136525	0	3,490777	0,303845628	54,38198062	0,322661895	3,6815887	0,19081176
3,371856	195807,1302	-0,11934102	0,092132702	0	3,4911971	0,304664618	54,39086951	0,323531603	3,681856	0,19065898
3,3718941	195839,1302	-0,11928373	0,092147343	0	3,4911778	0,305483611	54,3997584	0,324401314	3,6818941	0,19071627
3,3721044	195871,1302	-0,11937921	0,092135251	0	3,4914837	0,306302605	54,40864729	0,325271026	3,6821044	0,19062079
3,3722379	195903,1303	-0,11945561	0,092138432	0	3,4916935	0,307121596	54,41753618	0,326140734	3,6822379	0,19054439
3,3723335	195935,1303	-0,11934102	0,092135251	0	3,4916747	0,307940586	54,42642507	0,327010442	3,6823335	0,19065898
3,3724289	195967,1303	-0,11932193	0,092139073	0	3,4917507	0,308759577	54,43531396	0,327880151	3,6824289	0,19067807
3,3723907	195999,1303	-0,11937921	0,092132702	0	3,49177	0,309578565	54,44420285	0,328749857	3,6823907	0,19062079
3,3725817	196031,1303	-0,11928373	0,092142887	0	3,4918654	0,310397556	54,45309174	0,329619566	3,6825817	0,19071627
3,3726964	196063,1303	-0,11941741	0,092139706	0	3,4921138	0,311216549	54,46198063	0,330489276	3,6826964	0,19058259
3,3727345	196095,1303	-0,11937921	0,092130795	0	3,4921138	0,312035542	54,47086952	0,331358987	3,6827345	0,19062079
3,3729827	196127,1303	-0,11939832	0,092135251	0	3,4923811	0,312854534	54,47975841	0,332228696	3,6829827	0,19060168
3,3730018	196159,1303	-0,11945561	0,092137158	0	3,4924574	0,313673528	54,4886473	0,333098408	3,6830018	0,19054439
3,3730593	196191,1303	-0,11955109	0,092136525	0	3,4926105	0,314492521	54,49753619	0,333968119	3,6830593	0,19044891
3,3731356	196223,1303	-0,11937921	0,092136525	0	3,4925148	0,315311514	54,50642508	0,334837831	3,6831356	0,19062079
3,3732502	196255,1303	-0,1194747	0,092129521	0	3,4927249	0,316130505	54,51531397	0,335707539	3,6832502	0,1905253
3,3735366	196287,1303	-0,11941741	0,092137799	0	3,492954	0,316949496	54,52420286	0,336577248	3,6835366	0,19058259
3,3734412	196319,1303	-0,1195129	0,09214098	0	3,492954	0,317768488	54,53309175	0,337446957	3,6834412	0,1904871
3,373594	196351,1303	-0,1195129	0,092146084	0	3,4931068	0,31858748	54,54198065	0,338316667	3,683594	0,1904871
3,3736513	196383,1303	-0,11941741	0,092139706	0	3,4930687	0,319406474	54,55086954	0,339186379	3,6836513	0,19058259
3,373785	196415,1303	-0,11968478	0,092135884	0	3,4934697	0,320225466	54,55975843	0,340056088	3,683785	0,19031522
